1436,17378,3,37.0
1437,15133,4,47.0
1438,14624,4,42.0
1439,15214,1,32.0
1440,18484,2,57.0
1441,17273,2,32.0
1442,11432,6,37.0
1443,15645,1,37.0
1444,21824,1,21.0
1445,13198,20,57.0
1446,16857,7,42.0
1447,16115,2,52.0
1449,18676,1,57.0
1450,14465,2,32.0
1451,20058,2,37.0
1452,15999,1,42.0
1453,18577,1,47.0
1454,13558,1,52.0
1455,22318,1,52.0
1456,15962,1,37.0
1457,14141,4,47.0
1458,16661,1,27.0
1459,14998,1,42.0
1460,14168,1,37.0
1462,16038,3,47.0
1463,18571,2,32.0
1464,16842,2,21.0
1465,15623,4,27.0
1466,17019,1,21.0
1467,13708,1,32.0
1468,19499,2,16.0
1469,12351,1,47.0
1470,15081,1,42.0
1471,16924,1,47.0
1472,16033,2,52.0
1473,15146,1,21.0
1474,16959,1,47.0
1475,22743,2,32.0
1476,15181,5,57.0
1477,17500,3,21.0
1478,15294,5,42.0
1479,17341,1,47.0
1480,14860,7,52.0
1481,12189,1,27.0
1482,11552,7,52.0
1483,13113,1,37.0
1484,24609,1,27.0
1485,13248,4,42.0
1487,16820,1,27.0
1488,21761,6,47.0
1489,12712,2,32.0
1490,17217,5,32.0
1491,16959,1,27.0
1492,13753,6,27.0
1493,17049,4,37.0
1494,19760,1,21.0
1495,18122,1,27.0
1496,15285,1,21.0
1497,14549,6,32.0
1499,13163,1,42.0
1500,11604,8,52.0
1501,16149,9,57.0
1502,18952,2,27.0
1503,9104,2,37.0
1505,21488,1,21.0
1506,13161,2,27.0
1508,16244,1,52.0
1509,22817,5,37.0
1511,18263,1,27.0
1512,20464,4,27.0
1515,13831,2,32.0
1516,17627,2,42.0
1517,12800,1,47.0
1518,17404,10,42.0
1519,12619,5,37.0
1520,20271,7,37.0
1521,19069,1,52.0
1522,14793,5,32.0
1523,15697,7,32.0
1524,13597,2,27.0
1525,18004,1,42.0
1526,18420,6,32.0
1527,12749,2,47.0
1528,13586,1,37.0
1529,11825,5,42.0
1531,13525,1,37.0
1533,13463,1,37.0
1535,13255,3,42.0
1536,14500,1,32.0
1537,18731,1,52.0
1538,24883,1,52.0
1539,12035,5,32.0
1540,16325,1,42.0
1541,16248,1,21.0
1542,13802,2,37.0
1543,15313,1,47.0
1544,20627,3,37.0
1545,12661,2,42.0
1546,13528,8,42.0
1547,19999,2,27.0
1550,16236,3,47.0
1552,21751,1,27.0
1553,15687,1,52.0
1554,13504,8,42.0
1555,16263,2,32.0
1556,13544,1,27.0
1557,16585,1,32.0
1558,15642,1,42.0
1559,20119,2,47.0
1560,14120,1,42.0
1561,20465,1,42.0
1562,17770,10,32.0
1563,15702,3,42.0
1564,15297,3,57.0
1565,12140,1,37.0
1566,10868,9,27.0
1568,13209,4,42.0
1569,19435,2,52.0
1570,16669,1,52.0
1571,17803,2,27.0
1572,19982,2,57.0
1573,15273,1,37.0
1574,19357,1,37.0
1575,19547,2,21.0
1576,11436,1,32.0
1577,13857,3,37.0
1578,16025,2,42.0
1580,17324,4,52.0
1581,11515,12,42.0
1582,18684,3,27.0
1583,13304,1,21.0
1584,14433,5,37.0
1585,18213,3,37.0
1586,12364,1,37.0
1587,17775,1,57.0
1589,20967,1,37.0
1590,18772,6,52.0
1591,15239,6,32.0
1592,21692,2,21.0
1593,12917,1,37.0
1594,15921,2,52.0
1596,13636,4,67.0
1597,15919,1,27.0
1598,15089,14,74.5
1599,19132,2,37.0
1600,18774,3,32.0
1601,12688,4,32.0
1602,14056,4,42.0
1603,18679,1,37.0
1604,16326,1,27.0
1605,16115,1,52.0
1606,24178,1,52.0
1607,16040,2,52.0
1608,18346,1,27.0
1609,19635,1,27.0
1610,17344,2,32.0
1611,11795,1,32.0
1612,17392,6,32.0
1614,13097,3,32.0
1615,19068,5,37.0
1616,13044,1,57.0
1617,16978,1,37.0
1618,10570,4,52.0
1619,16614,1,37.0
1620,15383,2,37.0
1621,15050,12,32.0
1622,10207,3,32.0
1623,14395,1,27.0
1624,14370,1,32.0
1625,20203,1,27.0
1628,17400,1,47.0
1629,20061,1,42.0
1630,20503,7,52.0
1631,18982,3,37.0
1632,15051,2,37.0
1634,23212,2,47.0
1635,18608,1,47.0
1639,15049,1,21.0
1640,19326,3,32.0
1641,20290,2,32.0
1642,16557,5,37.0
1643,23296,3,32.0
1645,16021,1,37.0
1646,15598,5,57.0
1647,14465,2,16.0
1649,13951,2,52.0
1650,15990,4,27.0
1651,15185,1,37.0
1653,12305,2,32.0
1654,15200,1,32.0
1655,18569,1,32.0
1656,21188,1,37.0
1657,12746,1,52.0
1658,11806,1,37.0
1659,16454,1,57.0
1660,17192,2,37.0
1661,16119,2,27.0
1662,21389,1,37.0
1663,12894,1,47.0
1664,20071,1,27.0
1665,14761,2,42.0
1666,13711,1,42.0
1667,15957,1,21.0
1668,19774,6,52.0
1669,13173,32,42.0
1670,20811,2,42.0
1671,18778,1,32.0
1672,20494,1,32.0
1673,13299,6,27.0
1674,14444,11,27.0
1678,13951,3,21.0
1680,7571,9,47.0
1681,15645,2,37.0
1682,20187,2,21.0
1683,14428,1,32.0
1684,19595,1,57.0
1685,16886,2,57.0
1686,22776,1,21.0
1687,10389,1,37.0
1688,22943,1,57.0
1689,14383,9,37.0
1690,12556,5,37.0
1691,11929,8,37.0
1692,25387,1,42.0
1693,15354,6,47.0
1694,17129,1,32.0
1695,18272,2,42.0
1697,14673,1,37.0
1699,12687,3,42.0
1700,12262,1,21.0
1701,16018,1,37.0
1703,11536,1,21.0
1704,21026,4,47.0
1705,15810,1,32.0
1706,15213,2,42.0
1707,12625,2,47.0
1709,15423,1,52.0
1710,13071,1,42.0
1711,15674,25,42.0
1713,19523,10,21.0
1714,10360,1,47.0
1715,16310,1,27.0
1716,17429,1,57.0
1717,15664,2,37.0
1718,14179,1,47.0
1719,9677,6,27.0
1720,14417,1,27.0
1721,17624,1,27.0
1722,19093,1,32.0
1723,22956,1,32.0
1724,22198,1,42.0
1725,12885,1,21.0
1726,14490,7,42.0
1727,17526,5,52.0
1728,12768,1,27.0
1729,13162,1,27.0
1730,13535,1,32.0
1731,16428,4,42.0
1732,17109,4,67.0
1734,13897,1,27.0
1735,19799,2,21.0
1736,15810,6,32.0
1737,15152,3,21.0
1738,16523,4,42.0
1739,15115,2,21.0
1740,20920,2,42.0
1741,15769,1,32.0
1742,20356,7,42.0
1743,17389,1,21.0
1744,13196,1,32.0
1745,13295,1,52.0
1747,15683,1,52.0
1748,11649,12,37.0
1750,14433,4,27.0
1751,13908,1,37.0
1752,14020,1,37.0
1753,12368,8,32.0
1754,10096,1,42.0
1755,14877,6,47.0
1756,22505,2,32.0
1757,22220,1,42.0
1759,14946,1,42.0
1760,15424,1,57.0
1761,15296,11,37.0
1762,19140,2,52.0
1765,21930,1,32.0
1766,15947,1,32.0
1767,15635,1,32.0
1768,15445,2,42.0
1769,14586,5,32.0
1770,11368,1,27.0
1771,14597,1,21.0
1772,13970,1,47.0
1773,13189,2,27.0
1774,15242,14,27.0
1775,13593,1,47.0
1776,15694,4,32.0
1778,11616,2,47.0
1779,12516,1,47.0
1780,12642,7,37.0
1781,15386,1,42.0
1782,16539,6,37.0
1783,16958,5,27.0
1784,15166,1,37.0
1785,13812,4,47.0
1787,21230,2,32.0
1788,13982,1,32.0
1789,19151,1,21.0
1790,16163,1,57.0
1791,15008,6,27.0
1792,18865,11,52.0
1794,18261,1,52.0
1795,15799,1,21.0
1796,18542,1,27.0
1797,10900,4,42.0
1798,18910,3,42.0
1799,14968,1,52.0
1800,13468,1,27.0
1801,14977,2,32.0
1803,13941,1,27.0
1804,14814,1,42.0
1805,24688,1,52.0
1806,11765,2,52.0
1807,17294,7,52.0
1808,14725,1,37.0
1809,14977,1,47.0
1810,15968,4,42.0
1811,19650,3,32.0
1812,14881,1,21.0
1813,15503,1,47.0
1814,19626,1,37.0
1815,13393,2,42.0
1816,16166,1,21.0
1817,14353,1,47.0
1818,15755,3,42.0
1819,14162,4,52.0
1820,13922,1,37.0
1822,16772,10,42.0
1824,12906,2,42.0
1825,17891,1,37.0
1826,22555,1,37.0
1827,20077,1,67.0
1829,14517,1,27.0
1830,22227,1,52.0
1831,14177,1,21.0
1833,7757,2,32.0
1834,15822,3,47.0
1835,23133,4,67.0
1836,18671,1,27.0
1838,12786,4,37.0
1839,13736,1,37.0
1840,17188,1,62.0
1841,12746,3,37.0
1842,16189,4,47.0
1843,14537,6,57.0
1845,16115,2,52.0
1846,14701,22,67.0
1849,11350,2,37.0
1850,21204,4,32.0
1852,14986,3,37.0
1853,15674,3,42.0
1854,13486,1,21.0
1855,16826,1,37.0
1856,15373,3,52.0
1859,16226,1,32.0
1860,13981,1,42.0
1861,19308,7,27.0
1862,13537,2,47.0
1863,15434,1,27.0
1865,18280,1,27.0
1866,20738,1,47.0
1868,13621,5,42.0
1869,13804,4,47.0
1870,16527,12,42.0
1871,18332,1,37.0
1872,18012,1,32.0
1873,12988,2,42.0
1874,16469,3,27.0
1875,11975,4,52.0
1876,22783,3,62.0
1877,20300,1,47.0
1878,19764,3,47.0
1879,14746,5,42.0
1880,17335,3,52.0
1881,14980,1,47.0
1882,14489,10,47.0
1883,24522,1,47.0
1884,17503,7,47.0
1885,18262,2,42.0
1886,22494,1,21.0
1887,18696,3,52.0
1888,15729,1,47.0
1889,15488,4,27.0
1890,16211,3,37.0
1891,17876,1,62.0
1892,15896,1,27.0
1894,14338,1,27.0
1895,13496,1,32.0
1896,12108,6,42.0
1898,13967,2,32.0
1899,22761,1,32.0
1900,14443,1,32.0
1901,16092,5,47.0
1902,13923,1,52.0
1903,13445,2,37.0
1904,19125,1,37.0
1905,20237,1,32.0
1906,14504,4,42.0
1907,12788,5,47.0
1908,16339,1,42.0
1909,14718,2,57.0
1910,13545,1,32.0
1911,15643,1,42.0
1913,15844,17,47.0
1914,20988,1,32.0
1915,10589,2,37.0
1916,15350,4,47.0
1917,18494,1,47.0
1918,22814,4,21.0
1919,18995,1,62.0
1920,13119,18,21.0
1922,20784,1,32.0
1923,21802,4,47.0
1924,19565,2,47.0
1925,16314,1,42.0
1926,15282,1,27.0
1927,15068,13,27.0
1928,12350,12,27.0
1929,13432,1,47.0
1930,13494,10,42.0
1931,17343,1,32.0
1932,20812,3,42.0
1933,20705,1,52.0
1934,16444,5,47.0
1935,14858,1,47.0
1936,16991,1,27.0
1937,16858,4,37.0
1938,18737,1,37.0
1939,17453,1,27.0
1940,16537,14,42.0
1941,22815,2,37.0
1942,13095,1,47.0
1943,14342,1,32.0
1946,14176,1,16.0
1947,14371,7,37.0
1948,16082,1,16.0
1949,17192,1,27.0
1950,16990,1,21.0
1951,17591,2,21.0
1952,14143,1,42.0
1953,16572,3,42.0
1954,16675,3,27.0
1955,10501,8,32.0
1956,12752,2,42.0
1957,17119,1,32.0
1958,15968,16,52.0
1959,17168,1,47.0
1960,16569,1,21.0
1961,17514,1,21.0
1963,16644,4,37.0
1964,13496,11,37.0
1965,17815,1,37.0
1966,19974,1,42.0
1968,19107,16,47.0
1969,14984,1,27.0
1970,11898,14,47.0
1971,17388,1,27.0
1972,17135,1,37.0
1973,14198,7,62.0
1974,19801,3,62.0
1975,20538,2,37.0
1976,17950,1,37.0
1977,15686,1,42.0
1979,20357,4,47.0
1980,13726,29,42.0
1981,12628,1,47.0
1982,16258,1,32.0
1983,12959,6,21.0
1984,13452,2,52.0
1985,16174,1,27.0
1987,18765,2,52.0
1988,11853,3,37.0
1989,15938,1,47.0
1991,18949,2,32.0
1992,16308,5,52.0
1993,17245,2,21.0
1994,19625,1,32.0
1995,14232,1,52.0
1996,17216,1,21.0
1997,9585,1,47.0
1998,16175,1,21.0
2000,16794,1,47.0
2001,14707,14,37.0
2004,18953,3,37.0
2005,13073,7,37.0
2007,24748,1,32.0
2008,17011,1,47.0
2009,14710,3,52.0
2010,13662,1,21.0
2011,17371,5,42.0
2012,13464,4,21.0
2013,19631,1,47.0
2014,13135,1,32.0
2015,18034,1,67.0
2016,18146,1,32.0
2017,19621,2,27.0
2018,15428,8,42.0
2019,15810,1,32.0
2021,21015,1,32.0
2022,18884,4,42.0
2023,12955,5,47.0
2024,10629,1,42.0
2025,19901,1,32.0
2026,19295,1,32.0
2027,16115,10,52.0
2028,13505,2,42.0
2029,14305,1,27.0
2030,14407,2,42.0
2031,15180,3,32.0
2032,21444,1,42.0
2033,17946,1,42.0
2034,13799,4,37.0
2035,12994,19,27.0
2036,20492,6,37.0
2037,17495,1,74.5
2038,13336,2,27.0
2039,15838,9,47.0
2040,13309,1,27.0
2041,12102,2,37.0
2042,17438,1,21.0
2044,18928,1,27.0
2045,16816,3,52.0
2046,13045,20,52.0
2047,11310,2,52.0
2049,15333,5,52.0
2050,14015,3,32.0
2051,24822,1,52.0
2052,11580,6,27.0
2054,15236,2,42.0
2055,13300,2,21.0
2056,13857,1,27.0
2057,14832,6,47.0
2060,19735,1,32.0
2061,15709,3,47.0
2062,16805,2,21.0
2063,14205,9,32.0
2064,20403,1,27.0
2065,19687,1,67.0
2067,12899,1,37.0
2068,20142,3,32.0
2069,19242,3,32.0
2070,13443,1,32.0
2071,18176,1,32.0
2072,12116,14,42.0
2073,21564,1,47.0
2074,19305,1,42.0
2075,14262,1,32.0
2076,15044,1,42.0
2078,19338,2,21.0
2079,12817,1,52.0
2081,20948,1,21.0
2082,14584,4,52.0
2083,13532,1,32.0
2084,17448,1,27.0
2085,16175,1,52.0
2086,18708,2,27.0
2087,20752,1,32.0
2088,15278,4,47.0
2089,22909,1,32.0
2090,16675,3,37.0
2091,11999,2,37.0
2092,14391,1,32.0
2093,15593,1,47.0
2094,19975,4,47.0
2095,15781,1,47.0
2096,15759,6,52.0
2097,15159,1,42.0
2098,19347,1,57.0
2099,21143,2,32.0
2100,16006,10,37.0
2101,20677,1,21.0
2102,15076,1,62.0
2104,12729,4,52.0
2105,22861,1,57.0
2106,15210,1,42.0
2107,15346,12,47.0
2108,12968,3,42.0
2109,15230,1,42.0
2110,18047,1,37.0
2111,15725,2,21.0
2112,17672,1,47.0
2113,15232,4,42.0
2114,19776,3,47.0
2116,15714,1,42.0
2117,17674,4,21.0
2119,16149,1,37.0
2120,17923,1,27.0
2121,14790,1,27.0
2122,15025,1,37.0
2123,11813,1,42.0
2124,15081,4,32.0
2125,16142,1,47.0
2128,14660,1,47.0
2130,15180,4,37.0
2131,15130,8,27.0
2132,13558,1,37.0
2133,20293,2,37.0
2134,12239,2,27.0
2135,13838,3,42.0
2136,16464,2,27.0
2137,17007,1,32.0
2138,16565,1,42.0
2139,14882,10,42.0
2140,16020,9,47.0
2141,16357,1,57.0
2142,15273,1,52.0
2143,23555,1,57.0
2144,12548,4,52.0
2145,14130,2,42.0
2146,16011,2,42.0
2147,20456,5,32.0
2148,14984,21,42.0
2149,20740,3,52.0
2150,13136,2,21.0
2152,19361,3,27.0
2153,20156,1,52.0
2155,12499,4,42.0
2156,13484,1,52.0
2158,13882,1,27.0
2159,20473,3,47.0
2160,14451,2,27.0
2161,15273,6,21.0
2162,14216,4,52.0
2164,14942,1,57.0
2165,19493,1,37.0
2166,18685,1,27.0
2167,10167,1,21.0
2168,18711,1,21.0
2169,24327,2,21.0
2170,11215,1,47.0
2171,14907,2,47.0
2172,13617,1,57.0
2173,16223,20,42.0
2174,14617,8,42.0
2175,10991,2,21.0
2176,14154,4,32.0
2177,21054,1,32.0
2178,23051,5,37.0
2179,14174,4,37.0
2180,20027,5,47.0
2181,14089,2,27.0
2182,13720,12,42.0
2184,15919,2,27.0
2185,21159,1,21.0
2186,24162,1,57.0
2187,19912,3,21.0
2188,15022,1,21.0
2189,17882,1,42.0
2190,15036,1,32.0
2191,13988,4,21.0
2192,14368,4,42.0
2195,12530,2,47.0
2196,13068,1,27.0
2197,15261,3,42.0
2198,14897,2,32.0
2199,15612,1,32.0
2200,20810,1,32.0
2201,12607,8,42.0
2202,19796,1,27.0
2203,15956,1,32.0
2204,14345,1,37.0
2205,17762,1,57.0
2206,16467,1,32.0
2207,17218,7,32.0
2208,19435,2,21.0
2209,18325,16,52.0
2211,17677,5,42.0
2212,21938,1,21.0
2213,23626,1,57.0
2214,18025,1,32.0
2215,15810,1,32.0
2216,13277,1,32.0
2217,15519,1,62.0
2218,13422,4,27.0
2219,16115,4,52.0
2220,20112,1,27.0
2221,14465,6,52.0
2222,13952,3,32.0
2223,18234,2,32.0
2225,18200,1,21.0
2226,14589,1,47.0
2227,11685,12,27.0
2229,21913,1,42.0
2230,14298,1,32.0
2231,17820,3,42.0
2233,15103,1,32.0
2234,16864,2,42.0
2235,13460,1,32.0
2236,13552,1,52.0
2237,18629,2,21.0
2239,13809,3,27.0
2240,15078,2,27.0
2241,14906,15,37.0
2242,15810,1,32.0
2243,14616,4,52.0
2244,15022,2,27.0
2246,11971,4,21.0
2247,12839,1,21.0
2248,16589,1,27.0
2249,17859,1,37.0
2250,18135,1,42.0
2251,20251,1,27.0
2252,13769,1,52.0
2253,12923,1,42.0
2254,11531,1,32.0
2255,15682,7,42.0
2256,17093,3,32.0
2257,14258,2,32.0
2259,13656,2,32.0
2260,17254,4,57.0
2261,18989,1,32.0
2262,14128,10,47.0
2263,16468,5,47.0
2264,14700,1,32.0
2265,14583,1,47.0
2266,17041,7,21.0
2267,26953,1,57.0
2268,20711,3,42.0
2269,11221,2,52.0
2270,20025,2,21.0
2271,15581,2,32.0
2272,19517,1,37.0
2273,19067,1,47.0
2274,14657,2,57.0
2276,14713,1,42.0
2277,11336,6,32.0
2278,19630,1,47.0
2279,17435,5,37.0
2280,16019,7,32.0
2281,13823,7,47.0
2282,12208,2,37.0
2283,18071,1,21.0
2284,12382,4,27.0
2285,15613,6,21.0
2286,13380,1,37.0
2287,23257,1,32.0
2288,17356,2,37.0
2289,18838,2,37.0
2290,19895,1,21.0
2291,14512,1,32.0
2292,15221,4,42.0
2293,13595,4,27.0
2294,13373,2,32.0
2295,10511,1,27.0
2296,18234,2,27.0
2297,14128,1,37.0
2298,15503,2,32.0
2299,22496,1,57.0
2300,12802,1,47.0
2301,12511,6,27.0
2302,12397,8,21.0
2303,15169,1,32.0
2305,17607,1,27.0
2307,15124,1,42.0
2308,15399,1,62.0
2309,22419,1,42.0
2310,19230,1,42.0
2311,14273,1,27.0
2312,14123,1,27.0
2314,20956,4,42.0
2316,15765,2,42.0
2317,13246,1,42.0
2318,15529,2,42.0
2319,18637,4,32.0
2320,18523,1,42.0
2321,16481,1,21.0
2322,13494,1,42.0
2323,17278,1,42.0
2325,16568,1,27.0
2326,15968,3,21.0
2327,20314,1,62.0
2329,12949,6,37.0
2330,19303,2,27.0
2331,14816,2,52.0
2333,17348,1,37.0
2334,17065,4,42.0
2335,12176,1,32.0
2336,15072,1,57.0
2337,11438,15,37.0
2338,15066,5,27.0
2340,12120,14,32.0
2343,15932,2,42.0
2344,12873,2,32.0
2346,12616,1,42.0
2347,11470,1,37.0
2348,14786,2,32.0
2349,12375,13,42.0
2351,19988,1,52.0
2352,14548,1,57.0
2354,11484,3,62.0
2355,13575,2,52.0
2356,15937,7,37.0
2357,14109,2,32.0
2358,16687,1,27.0
2359,14106,1,47.0
2361,16402,1,37.0
2363,12606,1,27.0
2364,16100,11,62.0
2365,14378,4,42.0
2366,9452,6,47.0
2369,20481,1,42.0
2370,19069,2,47.0
2372,21764,1,21.0
2373,20714,1,42.0
2374,13940,2,57.0
2375,11988,3,37.0
2376,13768,1,52.0
2377,11687,2,32.0
2378,14454,2,37.0
2379,19243,1,37.0
2380,16412,3,37.0
2381,22166,1,42.0
2382,17117,1,47.0
2383,19543,5,57.0
2384,20744,2,42.0
2385,11715,1,37.0
2388,12545,5,47.0
2389,11592,1,21.0
2390,16487,1,32.0
2391,11460,1,42.0
2393,16568,1,37.0
2394,16818,2,47.0
2395,15360,1,47.0
2397,11736,1,42.0
2398,14283,1,47.0
2399,16234,13,52.0
2400,13736,4,47.0
2401,14879,1,57.0
2403,14496,1,21.0
2404,18515,1,27.0
2406,15691,1,74.5
2407,17238,1,37.0
2408,19079,1,32.0
2409,17674,7,57.0
2411,16729,1,37.0
2412,14439,6,27.0
2413,16884,1,32.0
2414,13460,1,27.0
2415,13869,4,42.0
2416,16368,3,21.0
2418,13895,2,32.0
2420,22597,1,42.0
2421,16009,1,42.0
2422,13601,1,37.0
2423,19093,2,37.0
2427,16912,6,37.0
2428,14818,16,37.0
2430,10475,1,32.0
2431,19537,1,47.0
2432,15753,1,32.0
2433,19350,2,27.0
2434,25010,1,37.0
2435,21319,32,47.0
2436,18064,4,37.0
2437,18286,2,21.0
2438,17846,2,52.0
2439,14287,1,32.0
2440,14122,12,37.0
2441,16923,1,47.0
2442,17518,5,42.0
2443,15810,1,32.0
2445,19593,4,32.0
2446,11362,7,47.0
2447,13468,1,32.0
2448,17831,2,52.0
2449,13763,3,47.0
2450,14102,1,32.0
2451,14951,1,27.0
2452,17027,6,42.0
2453,14468,1,37.0
2454,14533,1,37.0
2455,14926,8,37.0
2456,16152,14,32.0
2457,23333,2,52.0
2458,19351,1,47.0
2459,12517,2,27.0
2460,13261,1,52.0
2461,14505,1,37.0
2462,17557,1,37.0
2463,22069,1,21.0
2464,21279,3,21.0
2465,14041,1,21.0
2466,16362,14,52.0
2467,16691,1,27.0
2468,14139,1,32.0
2469,17178,1,32.0
2470,16978,3,37.0
2471,23782,1,32.0
2472,18769,1,62.0
2473,20483,2,27.0
2474,18792,2,42.0
2475,16955,2,32.0
2476,14378,3,21.0
2477,16216,1,21.0
2478,13693,1,57.0
2479,17217,3,37.0
2480,19823,1,57.0
2482,15487,7,37.0
2483,13309,2,32.0
2484,21488,1,37.0
2485,19179,1,42.0
2486,15961,1,27.0
2487,23550,2,62.0
2488,13396,2,21.0
2490,15357,1,47.0
2491,12548,4,21.0
2492,15882,1,37.0
2493,12418,1,37.0
2494,12757,1,21.0
2495,15314,6,32.0
2496,19353,1,37.0
2497,18822,2,37.0
2498,14101,3,52.0
2499,15645,1,37.0
2500,10871,5,52.0
2501,16172,11,47.0
2502,15634,2,47.0
2503,14574,1,27.0
2504,18315,2,42.0
2505,13962,2,42.0
2506,11516,44,37.0
2507,13144,4,57.0
2508,15349,7,57.0
2509,24930,3,32.0
2510,15645,1,37.0
2511,13146,5,37.0
2512,18156,2,27.0
2513,21361,1,21.0
2515,13065,1,37.0
2516,14726,34,42.0
2517,16054,2,27.0
2518,15841,7,42.0
2519,16851,2,37.0
2520,20786,2,27.0
2521,11318,8,32.0
2522,20575,1,32.0
2523,12501,2,32.0
2524,25321,1,62.0
2526,23553,1,21.0
2527,13556,6,42.0
2528,16439,3,21.0
2529,15929,2,37.0
2530,13073,11,47.0
2531,11281,1,32.0
2532,14396,1,32.0
2533,13884,1,32.0
2534,24271,1,42.0
2536,15773,1,47.0
2537,11688,2,42.0
2538,17169,1,47.0
2539,12562,3,47.0
2540,13454,1,27.0
2541,22661,1,47.0
2542,15590,1,37.0
2543,21090,1,62.0
2545,14466,11,21.0
2547,17400,1,42.0
2548,15094,12,27.0
2549,19643,10,37.0
2551,20712,1,32.0
2552,12381,3,47.0
2553,19187,1,32.0
2554,14878,3,27.0
2555,12260,1,32.0
2556,20092,1,62.0
2557,24387,1,27.0
2558,15161,6,42.0
2560,16410,3,37.0
2561,16522,4,42.0
2562,17079,1,42.0
2563,17507,6,42.0
2564,18970,3,27.0
2566,16500,1,32.0
2568,14924,1,37.0
2569,19913,4,21.0
2570,10671,1,27.0
2571,13548,1,21.0
2572,14446,1,57.0
2573,17160,1,32.0
2574,15827,1,47.0
2575,22210,8,32.0
2577,18983,1,27.0
2578,18494,1,37.0
2579,18222,12,32.0
2580,15366,1,42.0
2582,17800,5,27.0
2583,22381,1,32.0
2584,15079,3,32.0
2585,17671,1,21.0
2586,17292,4,47.0
2587,12157,11,37.0
2588,16457,1,32.0
2589,20055,1,27.0
2591,13810,1,32.0
2592,17387,6,42.0
2593,10737,25,42.0
2594,15645,1,37.0
2596,14217,3,47.0
2597,14337,1,32.0
2599,20561,1,32.0
2600,14502,6,27.0
2601,16764,1,27.0
2602,16397,5,57.0
2603,16462,3,32.0
2604,21449,2,52.0
2606,19130,1,32.0
2607,14319,1,47.0
2608,13813,5,42.0
2609,18031,1,27.0
2611,16247,1,37.0
2612,12355,9,32.0
2613,19182,2,37.0
2614,15248,22,47.0
2615,19719,2,37.0
2616,13122,25,42.0
2617,17027,1,32.0
2618,16168,1,47.0
2619,14386,3,21.0
2620,14027,1,32.0
2621,11560,5,37.0
2622,14990,13,27.0
2623,21081,1,52.0
2624,14937,3,32.0
2625,12107,8,47.0
2626,15462,1,21.0
2627,15666,3,37.0
2628,16166,1,21.0
2629,15551,1,32.0
2630,16334,1,37.0
2631,11637,1,42.0
2632,18065,1,37.0
2633,12969,1,32.0
2634,16562,4,21.0
2635,14198,1,42.0
2637,14736,2,47.0
2639,15674,1,42.0
2640,15195,2,27.0
2642,15164,1,57.0
2643,17351,1,57.0
2644,21325,8,27.0
2645,15439,1,21.0
2646,14263,4,47.0
2647,18731,1,47.0
2648,18807,6,42.0
2649,14851,1,42.0
2651,11545,1,32.0
2652,24187,1,37.0
2653,17495,1,32.0
2654,20092,1,27.0
2655,19005,1,37.0
2656,14638,6,52.0
2657,15838,6,47.0
2658,15231,1,27.0
2659,16956,2,42.0
2660,16714,8,47.0
2661,15202,1,27.0
2662,16166,4,21.0
2663,19931,3,57.0
2664,18411,1,52.0
2665,14527,1,47.0
2666,12167,8,37.0
2667,21468,1,27.0
2668,15511,2,47.0
2669,22444,1,21.0
2670,11143,2,21.0
2671,14389,2,42.0
2672,18771,7,42.0
2673,13086,1,32.0
2674,18230,1,27.0
2675,16336,1,37.0
2676,15674,1,42.0
2677,14882,17,42.0
2678,19319,8,47.0
2679,20941,5,37.0
2680,19087,2,21.0
2682,15767,6,52.0
2683,12901,9,47.0
2684,8040,11,47.0
2685,15547,1,37.0
2686,21627,1,42.0
2687,15953,1,32.0
2688,14294,10,37.0
2689,14099,14,52.0
2690,17019,8,47.0
2691,15946,2,47.0
2692,17816,1,47.0
2693,17364,1,62.0
2695,16833,2,27.0
2696,15050,1,42.0
2697,17551,1,21.0
2699,23057,2,42.0
2700,22706,1,37.0
2701,19681,2,57.0
2702,15811,1,32.0
2703,15131,1,37.0
2704,14605,1,27.0
2705,16677,1,52.0
2706,12358,1,21.0
2707,16466,2,52.0
2708,15054,3,21.0
2710,11914,2,27.0
2711,12396,1,37.0
2712,22422,2,37.0
2713,12837,8,32.0
2714,20421,4,27.0
2715,15765,2,21.0
2716,14807,1,27.0
2717,20524,1,37.0
2718,14591,8,27.0
2720,16822,12,52.0
2721,15810,3,32.0
2722,14672,1,21.0
2723,14244,1,27.0
2724,10870,1,32.0
2725,20369,1,47.0
2727,15236,2,32.0
2728,14125,1,27.0
2729,13693,1,27.0
2731,14380,9,42.0
2733,14251,1,52.0
2735,13028,5,21.0
2736,18622,1,21.0
2737,16294,2,32.0
2738,13255,1,42.0
2739,16566,1,32.0
2740,17746,2,37.0
2742,13140,1,37.0
2743,25527,2,27.0
2744,16539,2,37.0
2745,15225,4,37.0
2746,15246,4,42.0
2749,14378,2,37.0
2750,16856,5,32.0
2751,13008,5,21.0
2752,17199,2,32.0
2753,16853,3,32.0
2754,20551,1,47.0
2756,16801,1,47.0
2758,13387,1,52.0
2759,15222,1,37.0
2760,13096,7,42.0
2761,14421,2,52.0
2762,20941,1,21.0
2763,14711,5,37.0
2764,15753,1,27.0
2765,15248,23,47.0
2766,12367,3,67.0
2767,17982,4,32.0
2768,14482,3,37.0
2769,15834,1,47.0
2770,16553,2,57.0
2771,15645,1,37.0
2772,14240,5,42.0
2773,13165,10,42.0
2775,20152,1,47.0
2777,16783,5,32.0
