2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAHALFMARATHON
2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAMARATHON
2014-05-25,TorontoWomen'sHalfMarathon&5K,HALFMARATHON
2014-05-25,TriathlonDuathlond'Oka,DUATHLON
2014-05-31,DefiPhysioExtradeTerrebonne,5KM
2014-05-31,DefiPhysioExtradeTerrebonne,10KM
2014-05-31,DefiPhysioExtradeTerrebonne,DEFIDESENTREPRISES
2014-05-31,DefiPhysioExtradeTerrebonne,21KM
2014-05-31,DemiMarathonGenerations,10KM-COURSE
2014-05-31,DemiMarathonGenerations,DEMIMARATHON
2014-05-31,DéfiTri-O-Lacs,10KM
2014-05-31,DéfiTri-O-Lacs,5KM
2014-05-31,Ironman70.3Hawaii,OVERALL
2014-05-31,MudHeroOttawa,6KM
2014-06-01,Coursed'etedesilesdeBoucherville,10KM(COURSE)
2014-06-01,Coursed'etedesilesdeBoucherville,5KM(COURSE)
2014-06-01,Coursed'etedesilesdeBoucherville,21KM(COURSE)
2014-06-01,DescenteRoyale,10KMOASIS
2014-06-01,Ironman70.3Raleigh,OVERALL
2014-06-01,NiagaraFallsWomen'sHalfMarathon,HALFMARATHONRUN
2014-06-01,SubaruMiltonTriathlon,SPRINTTRIATHLON
2014-06-01,TriathlondeJoliette,COUPEDUQUEBECTRIATHLONSPRINTRIVIERE
2014-06-01,TriathlondeJoliette,COUPEDUQUEBECDUATHLONSPRINT
2014-06-01,TriathlondeJoliette,COUPEDUQUEBECTRIATHLONSPRINTELITE
2014-06-07,BarrhavenRunforRoger'sHouse,10KM
2014-06-07,TourduCapTourmente,10KMCOURSE
2014-06-07,TourduCapTourmente,DEMI-MARATHON
2014-06-07,VertleRaid-TRAILLaCliniqueDuCoureur,10KM
2014-06-07,VertleRaid-TRAILLaCliniqueDuCoureur,5KM
2014-06-08,9thAnnualRun4Patrick,HALFMARATHON
2014-06-08,Avotrerythme,DEMI-MARATHON
2014-06-08,Avotrerythme,10KM
2014-06-08,Avotrerythme,5KM
2014-06-08,BreadandHoneyRaces,15KM
2014-06-08,CourseMECQuebec#3,5KM
2014-06-08,CourseMECQuebec#3,10KM
2014-06-08,CourseMECQuebec#3,DEMI-MARATHON21.1KM
2014-06-08,DemimarathondespompiersdeShawinigan,DEMI-MARATHON
2014-06-08,DemimarathondespompiersdeShawinigan,10KM
2014-06-08,DemimarathondespompiersdeShawinigan,5KM
2014-06-08,GrandPrixCyclistedeGatineau,MEDIOFONDO
2014-06-08,GrandPrixCyclistedeGatineau,GRANFONDO
2014-06-08,Ironman70.3Eagleman,OVERALL
2014-06-08,LaGrandeVireedesSentiersSt-Bruno,20KM
2014-06-08,LaGrandeVireedesSentiersSt-Bruno,5KM
2014-06-08,LaGrandeVireedesSentiersSt-Bruno,10KM
2014-06-08,Triathlon/DuathlonMont-Tremblant,IRONMAN5150-TRIATHLONOLYMPIQUE
2014-06-08,Triathlon/DuathlonMont-Tremblant,TRIATHLONSPRINT
2014-06-14,MudHeroMontreal,6KMMUDRUNANDOBSTACLECOURSE
2014-06-14,OttawaRiverTriathlon&Duathlon,SPRINTTRIATHLON
2014-06-14,OttawaRiverTriathlon&Duathlon,LONGCOURSEDUATHLON
2014-06-14,TorontoPearsonRunwayRun,5KM
2014-06-14,TourduLacBrome,22.2KMCHEMINDECAMPAGNE
2014-06-14,TourduLacBrome,9KMTRAIL
2014-06-14,TourduLacBrome,5KMROUTE
2014-06-14,TriathlonFBLDrummondville,TRIATHLONOLYMPIQUE
2014-06-14,TriathlonFBLDrummondville,TRIATHLONSPRINT
2014-06-14,TriathlonFBLDrummondville,DUATHLONINDIVIDUEL
2014-06-15,DefiTriathlonOptimistedeLachine,TRIATHLON16+
2014-06-15,Defidesescaliers,LEDEFIOASIS
2014-06-15,Defidesescaliers,LESUPERDEFI
2014-06-15,Defidesescaliers,GRIMPEUR
2014-06-15,Defidesescaliers,SPRINTEUR
2014-06-15,LaFouleedesParcs,10KM
2014-06-15,LaFouleedesParcs,5KM
2014-06-15,LaFouleedesParcs,2KM
2014-06-15,LaFouleedesParcs,1KM
2014-06-15,LaFouleedesParcs,2KM(AVECPOUSETTE)
2014-06-15,ManitobaMarathon,MARATHON
2014-06-15,ManitobaMarathon,HALFMARATHON
2014-06-15,MudHeroMontreal,6KMMUDRUNANDOBSTACLECOURSE
2014-06-15,MultiSportCanadaTriathlonSeriesWellandTri/Du&Give-It-A-Tri,HALFIRONTRIATHLON
2014-06-15,TourduLacBrome,20KMROUTE
2014-06-15,TourduLacBrome,10KMROUTE
2014-06-15,TourduLacBrome,1KMP'TITMARATHON
2014-06-15,TriathlonLacBeauport,TRIATHLON
2014-06-15,TriathlonLacBeauport,DUATHLON
2014-06-21,LeDefiBeauceron,DEMI-MARATHON
2014-06-21,LeDefiBeauceron,10KM
2014-06-21,Sports4Emilie'sRun,HALFMARATHON
2014-06-21,Triathlon/DuathlonTrois-Rivieres,TRIATHLONSPRINT
2014-06-22,Ironman70.3Syracuse,70.3RESULTS
2014-06-22,IronmanMont-Tremblant70.3,OVERALL
2014-06-22,ScotiabankVancouverHalfMarathon,HALFMARATHON
2014-06-28,DemiMarathondeSherbrooke,5KM
2014-06-28,DemiMarathondeSherbrooke,DEMI-MARATHON
2014-06-28,DemiMarathondeSherbrooke,10KM
2014-06-28,LESDÉFISDELACOURSEDUCARTON-CARTONFOLIES,10KM
2014-06-28,ToughmanTupperLakeTinman,TINMANTRIATHLON
2014-06-28,TriathlonVictoriaville,COURSE5KM
2014-06-29,ChallengeAtlanticCity,CHALLENGE
2014-06-29,TriathlonAcademieSte-Therese/VilledeBlainville,TRIATHLONSPRINT
2014-06-29,TriathlonAcademieSte-Therese/VilledeBlainville,TRIATHLONINITIATION
2014-06-29,TriathlonVictoriaville,DUATHLONSPRINT
2014-06-29,TriathlonVictoriaville,TRIATHLONSPRINT
2014-06-29,TriathlonVictoriaville,TRIATHLONOLYMPIQUE
2014-07-01,ScotiabankCanadaDayRoadRaces,5K
2014-07-01,ScotiabankCanadaDayRoadRaces,10K
2014-07-02,CoupeDix30,5KM
2014-07-02,CoupeDix30,10KM
2014-07-05,MikeCollingwoodMeechLakeTriathlon,TRIATHLON
2014-07-05,TriathlondeGatineau,QCETCFNCTRIATHLONOLYMPIQUE
2014-07-05,TriathlondeGatineau,AGETCFTRIATHLONSPRINT
2014-07-05,TriathlondeGatineau,QCDUATHLONOLYMPIQUE
2014-07-05,TriathlondeGatineau,AGDUATHLONSPRINT
2014-07-05,TriathlondeGatineau,5KM
2014-07-05,TriathlondeSaguenay,TRIATHLONOLYMPIQUE
2014-07-05,TriathlondeSaguenay,DUATHLONSPRINT
2014-07-06,Fortdanslacourse,21KM
2014-07-06,Fortdanslacourse,10KM
2014-07-06,MudHeroHalifax,6KMOBSTACLECOURSE
2014-07-06,SubaruPeterboroughTriathlonandDuathlon,HALFIRONTRIATHLON
2014-07-06,TriathlonSaintLambert,TRIATHLONSPRINT
2014-07-06,TriathlonSaintLambert,DUATHLONSPRINT
2014-07-06,TriathlonSaintLambert,5K
2014-07-06,TriathlonSaintLambert,SUPERSPRINTTRIATHLON
2014-07-12,BushtukahBringontheBay3KOpenWaterSwim,3KM
2014-07-12,KneeKnackeringNorthShoreTrailRun,30MILES
2014-07-12,TheNorthFaceEnduranceChallengeOntario-Trail,MARATHON
2014-07-12,TheNorthFaceEnduranceChallengeOntario-Trail,50K
2014-07-12,TheNorthFaceEnduranceChallengeOntario-Trail,GORE-TEX80K
2014-07-12,TriathlonduLac-Delage,TRIATHLONSPRINT
2014-07-12,TriathlonduLac-Delage,DUATHLONSPRINT
2014-07-12,VertleRaid-QuebecMegaTrail,25KMSKYRACE®
2014-07-12,VertleRaid-QuebecMegaTrail,10KMMICROBRASSERIEDESBEAUXPRES
2014-07-12,VertleRaid-QuebecMegaTrail,6KM
2014-07-13,ChallengeO2Merrell,TRIATHLONOLYMPIQUE
2014-07-13,ChallengeO2Merrell,TRIATHLONSPRINT
2014-07-13,ChallengeO2Merrell,CHALLENGEO2
2014-07-13,ChallengeO2Merrell,DUATHLONOLYMPIQUE
2014-07-13,DefidesDamesdeCoeurDesjardins,10KMOASIS
2014-07-13,GranFondoMontSainte-Anne,PICCOLOFONDO(80KM)
2014-07-13,TheNorthFaceEnduranceChallengeOntario-Trail,HALFMARATHON
2014-07-19,TriathlonTrimemphredeMagog,TRIATHLONSPRINT
2014-07-19,TriathlonTrimemphredeMagog,DEMI-MARATHONDUCREPUSCULE-10KM
2014-07-19,TriathlonTrimemphredeMagog,DEMI-MARATHONDUCREPUSCULE-21KM(19.5KM)
2014-07-20,LindsayMilkRun,10K
2014-07-20,TheFriendlyMasseyMarathon,MARATHON
2014-07-20,TriathlonTrimemphredeMagog,TRIATHLONLONGUEDISTANCE
2014-07-20,TriathlonTrimemphredeMagog,DUATHLONOLYMPIQUE
2014-07-20,TriathlonTrimemphredeMagog,TRIATHLONOLYMPIQUE
2014-07-20,TriathlonTrimemphredeMagog,MINITRIATHLON
2014-07-27,Cyclo-orford,100KM
2014-07-27,IronmanCalgary70.3,OVERALLRESULTS
2014-07-27,IronmanCanada,OVERALL
2014-07-27,IronmanLakePlacid,OVERALLRESULTS-FULL140.6DISTANCE
2014-07-27,IronmanLakePlacid,OVERALLRESULTS-SHORTENEDRACE
2014-07-27,TriathlonCharlevoix,TRIATHLONOLYMPIQUE
2014-07-27,TriathlonCharlevoix,DUATHLONSPRINT
2014-07-27,TriathlonCharlevoix,MINITRIATHLON
2014-07-27,TriathlonCharlevoix,DUATHLONOLYMPIQUE
2014-08-02,NationalCapitalTriathlonDuathlonandRelays,OLYMPICTRIATHLON
2014-08-02,NationalCapitalTriathlonDuathlonandRelays,SPRINTTRIATHLON
2014-08-02,TriathlonValD'Or,TRIATHLONSPRINT
2014-08-02,TriathlonValD'Or,DUATHLONSPRINT
2014-08-02,VertleRaid-Demi-Marathondel'Isle-aux-Coudres,23.5KMTHENORTHFACE
2014-08-02,VertleRaid-Demi-Marathondel'Isle-aux-Coudres,10KMOCEAN
2014-08-03,DéfiBoréalSainte-Anne-de-Bellevue,20KM
2014-08-03,DéfiBoréalSainte-Anne-de-Bellevue,10KM
2014-08-03,DéfiBoréalSainte-Anne-de-Bellevue,5KM
2014-08-03,Self-TranscendenceTriathlon/Duathlon,DUATHLON
2014-08-03,TriathlonSte-Agathe,TRIATHLONSPRINT
2014-08-03,TriathlonSte-Agathe,DUATHLONSPRINT
2014-08-03,TriathlonSte-Agathe,TRAVERSEELACDESSABLES-5KM
2014-08-03,TriathlonTerrebonne,SPRINTTRIATHLON
2014-08-03,TriathlonTerrebonne,DUATHLON
2014-08-05,CoupeDix30,10KM
2014-08-05,CoupeDix30,5KM
2014-08-09,TriathlonduFjord,TRIATHLONOLYMPIQUE
2014-08-09,TriathlonduFjord,DUATHLONOLYMPIQUE
2014-08-10,DemiMarathonMont-Tremblant,21KM
2014-08-10,GranfondoGarneau-Cascades,KINGOFTHEMOUNTAIN
2014-08-10,GranfondoGarneau-Cascades,GRANFONDO
2014-08-10,GreatRaisinRiverFootrace,5KM
2014-08-10,GreatRaisinRiverFootrace,11KM
2014-08-10,MultiSportCanadaTriathlonSeriesBracebridge,OLYMPICTRIATHLON
2014-08-10,TriathlonVerdun,TRIATHLONSPRINT
2014-08-10,TriathlonVerdun,DUATHLONSPRINT
2014-08-13,Le5kmEndurance,5KM
2014-08-15,VertleRaid-XCdelaVallee,TRANSEXPRESS
2014-08-15,VertleRaid-XCdelaVallee,10KMDENUITVIZIBL
2014-08-15,VertleRaid-XCdelaVallee,TRANSVALLEE
2014-08-16,AMidSummerNightsRun,30KM
2014-08-16,AMidSummerNightsRun,15KMRUN
2014-08-16,TimbermanTriathlon,TIMBERMANSPRINTTRIATHLON
2014-08-16,TriathlonSaint-Donat,TRIATHLONENDURANCEAVENTURESPRINT
2014-08-16,TriathlonSaint-Donat,TRIATHLONENDURANCEAVENTUREOFFSHORE
2014-08-16,VertleRaid-XCdelaVallee,35KM
2014-08-16,VertleRaid-XCdelaVallee,10KM
2014-08-17,Ironman70.3Timberman,IRONMAN70.3
2014-08-17,IronmanMont-Tremblant,RESULTATS
2014-08-17,VertleRaid-XCdelaVallee,21KM
2014-08-23,MarathonSSQLévis-Québec,COURSEDESJEUNESTANGUAY
2014-08-23,MudHeroToronto,6KMOBSTACLECOURSE
2014-08-23,SeaWheezeHalfMarathon,HALFMARATHON
2014-08-23,TriathlondeValleyfield,TRIATHLONINITIATION
2014-08-24,Demi-marathonBonnevilledeLachine,DEMI-MARATHON
2014-08-24,Demi-marathonBonnevilledeLachine,10KM
2014-08-24,Demi-marathonBonnevilledeLachine,1KM
2014-08-24,Demi-marathonBonnevilledeLachine,5KM
2014-08-24,EdmontonMarathon,MARATHON
2014-08-24,IronmanLouisville,OVERALL
2014-08-24,LaValsedescoureurs,10KM
2014-08-24,LaValsedescoureurs,5KM
2014-08-24,MarathonSSQLévis-Québec,MARATHON
2014-08-24,MarathonSSQLévis-Québec,DEMI-MARATHON
2014-08-24,MarathonSSQLévis-Québec,10KM
2014-08-24,MultiSportCanadaTriathlonSeriesTorontoIsland,SPRINTDUATHLON
2014-08-24,TriathlondeValleyfield,TRIATHLONOLYMPIQUE
2014-08-24,TriathlondeValleyfield,DUATHLONSPRINT
2014-08-24,TriathlondeValleyfield,TRIATHLONSPRINT
2014-08-24,TriathlondeValleyfield,DUATHLONOLYMPIQUE
2014-08-24,TriathlondeValleyfield,COURSEAPIED-10KM
2014-08-30,CanadianIron226TriathlonDuathlonandRelays,IRON226DUATHLON
2014-08-30,CanadianIron226TriathlonDuathlonandRelays,IRON226TRIATHLON
2014-08-30,CanadianIron226TriathlonDuathlonandRelays,SUPERSPRINTTRIATHLON
2014-08-30,CanadianIron226TriathlonDuathlonandRelays,OLYMPICTRIATHLON
2014-08-30,Defipopulairecourse/duathlon/triathlonlaValleeduRichelieu,TRIATHLONSPRINT
2014-08-30,TheCanadianMarathonHalfMarathon8Kmand3Kmruns,8KM
2014-08-30,TheCanadianMarathonHalfMarathon8Kmand3Kmruns,HALFMARATHON
2014-08-30,VertLeRaid-XTERRAQuebec,TRAILRUN10KM
2014-08-31,VertLeRaid-XTERRAQuebec,XTERRALONG
2014-09-06,LePentathlondeVictoriaville,CROSSCOUNTRY-8KM
2014-09-06,LePentathlondeVictoriaville,PENTATHLONVOLETINDIVIDUEL-SHORTDISTANCE
2014-09-06,LePentathlondeVictoriaville,PENTATHLONVOLETINDIVIDUEL-LONGDISTANCE
2014-09-06,LePentathlondeVictoriaville,CROSSCOUNTRY-4KM
2014-09-06,TriathlonEspritdeMontreal,DEMIESPRIT
2014-09-06,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE
2014-09-06,TriathlonEspritdeMontreal,TRIATHLONSPRINT
2014-09-06,TriathlonEspritdeMontreal,TRIATHLONASSOCIATIONPULMONAIRE
2014-09-06,TriathlonEspritdeMontreal,DUATHLONOLYMPIQUE
2014-09-06,TriathlonEspritdeMontreal,DUATHLONSPRINT
2014-09-06,TriathlonEspritdeMontreal,ESPRIT
2014-09-07,CoupeDix30,30KM
2014-09-07,CoupeDix30,10KM
2014-09-07,CoupeDix30,15KM
2014-09-07,CoupeDix30,5KM
2014-09-07,CreditUnionsQueenCityMarathon,MARATHON
2014-09-07,CycloLaMontrealaise,88KM
2014-09-07,Demi-MarathondelaCote-de-Beaupre,21.1KM
2014-09-07,Demi-MarathondelaCote-de-Beaupre,5KM
2014-09-07,Ironman70.3Muskoka,INDIVIDUALRESULTS
2014-09-07,IronmanMont-Tremblant70.3WorldChampionship,RESULTATS
2014-09-13,CycloLaQuebecoise,150KM
2014-09-13,CycloLaQuebecoise,93KM
2014-09-13,DuathlonSaint-Sauveur,DUATHLON
2014-09-13,TheNorthFaceUltra-TrailHarricanaduCanada,65KM-VALEURSMOBILIÈRESDESJARDINS
2014-09-13,TheNorthFaceUltra-TrailHarricanaduCanada,10KM-SAIL
2014-09-13,TheNorthFaceUltra-TrailHarricanaduCanada,28KM-MOMENTUMTECHNOLOGIES
2014-09-13,TheNorthFaceUltra-TrailHarricanaduCanada,80KM(50MILES)
2014-09-14,CourseFondationHotelDieudeSorel,21KM
2014-09-14,CourseFondationHotelDieudeSorel,5KM-COURSE
2014-09-14,CourseFondationHotelDieudeSorel,10.5KM-COURSE
2014-09-14,CourseMECQuebec#4,21KM
2014-09-14,Demi-marathonGranby,DEMIMARATHONCOURSE
2014-09-14,Demi-marathonGranby,5KM
2014-09-14,Demi-marathonGranby,10KMCOURSE
2014-09-14,MultisportCanadaTriathlonSeriesLakeside,OLYMPICTRIATHLON
2014-09-20,DefiVeloMag,105KM
2014-09-20,DefiVeloMag,60KM
2014-09-20,IronmanMaryland,OVERALLRESULTS
2014-09-20,OasisZooRun,10KMRUN
2014-09-21,ArmyRun-Coursedel'Armée,HALFMARATHON-DEMIMARATHON
2014-09-21,ArmyRun-Coursedel'Armée,5KM
2014-09-21,CoursepopulaireduparcAngrignon,10KM
2014-09-21,DefiduParc,DEMIMARATHON21.1KM
2014-09-21,DefiduParc,10KM
2014-09-21,Ironman70.3Princeton,70.3RESULTS
2014-09-21,LaGrandeVadrouille,10KM
2014-09-21,LaGrandeVadrouille,5KM
2014-09-21,LacoursedeFontainebleau,10KM
2014-09-21,LacoursedeFontainebleau,5KMCOURSE
2014-09-21,MultisportCanada:NiagaraFallsBarrelmanTriathlon,BARRELMANHALFIRONTRIATHLON
2014-09-21,NutrienceOakvilleHalf-Marathonand10Km,NUTRIENCEHALFMARATHONRUN
2014-09-27,GranFondoColnago,93KM
2014-09-27,GranFondoColnago,56KM
2014-09-27,Melissa'sRoadRace,21KM
2014-09-28,CoursedelaCite-Limoilou,10KM
2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon
2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon
2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,10 km
2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,5 km Sports Experts
2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,P'tit Marathon 1 km Tel-Jeunes
2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON
2014-09-28,MarathonOasisRock‘n’RolldeMontréal,P'TITMARATHON1KMTEL-JEUNES
2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON
2014-09-28,MarathonOasisRock‘n’RolldeMontréal,10KM
2014-09-28,MarathonOasisRock‘n’RolldeMontréal,5KMSPORTSEXPERTS
2014-09-28,RunfortheGrapesHalf-marathonand5Kmrun,HALFMARATHON
2014-10-04,Cross-CountrySaint-LaurentSelect,5KM
2014-10-04,Defidescouleurs,10KMSIMARD
2014-10-04,Ho`alaSwim,2.4MILESWIM
2014-10-04,RunfortheToad,25KM
2014-10-05,CoupeDix30,21KM
2014-10-05,CoupeDix30,10KM
2014-10-05,CoupeDix30,5KM
2014-10-05,MarathondeRimouski,DEMI-MARATHON
2014-10-05,MarathondeRimouski,MARATHON
2014-10-05,MarathondeRimouski,10KM
2014-10-05,MarathondeRimouski,4.2KM
2014-10-05,TheCountyMarathon,FULLMARATHON
2014-10-09,GCWCCWellnessChallenge-DefiMieux-EtreCCMTGC,5KMRUNANDWALK
2014-10-11,BeauceRUN,10K
2014-10-11,BeauceRUN,21.1K
2014-10-11,BeauceRUN,MARATHONBEAUCERON
2014-10-11,IronmanWorldChampionshippresentedbyGoPro,OVERALLRESULTS
2014-10-12,BMOOkanaganMarathon,MARATHON
2014-10-12,Demi-marathondescouleursPromutuel,21.1KM
2014-10-12,Demi-marathondescouleursPromutuel,5KM
2014-10-12,Demi-marathondescouleursPromutuel,10KM
2014-10-12,LeCrossDesCouleurs,8KM
2014-10-12,LeCrossDesCouleurs,11KM
2014-10-12,LeCrossDesCouleurs,4KM
2014-10-12,OttawaFallColoursMarathonEvents,FULLMARATHON
2014-10-12,OttawaFallColoursMarathonEvents,HALFMARATHON
2014-10-18,9RunRun,HALFMARATHON
2014-10-19,ClassiqueDuParcLaFontaine,5KM
2014-10-19,ClassiqueDuParcLaFontaine,10KM
2014-10-19,ClassiqueDuParcLaFontaine,1KM
2014-10-19,DefiTourdulacBeauport,DÉFI12KMLECOUREURNORDIQUE
2014-10-19,DefiTourdulacBeauport,DÉFI18KMLECOUREURNORDIQUE
2014-10-19,DefiTourdulacBeauport,DÉFI6KMLECOUREURNORDIQUE
2014-10-19,OurHospitalWalk-Run,8KMWALK/RUN
2014-10-19,ScotiabankTorontoWaterfrontMarathon,MARATHON
2014-10-19,ScotiabankTorontoWaterfrontMarathon,HALFMARATHON
2014-10-25,TorontoWomen's8K/5K,8KM
2014-10-26,CoupeDix30-Étape6,10KM
2014-10-26,CoupeDix30-Étape6,5KM
2014-10-26,CourseMECQuebec#5,10KM
2014-10-26,Ironman70.3Miami,OVERALLRESULTS
2014-10-26,NiagaraFallsInternationalMarathon,MARATHON
2014-10-26,NiagaraFallsInternationalMarathon,AUTOVALUEHYUNDAIHALF-MARATHONRUN
2014-10-26,SouthOttawaRaceDay,HALFMARATHON
2014-11-01,CourseduPortageur,10KM
2014-11-01,CourseduPortageur,5KM
2014-11-01,IronmanFlorida,OVERALLRESULTS
2014-11-02,Coursed'OkaRace,21.1KM
2014-11-02,Coursed'OkaRace,10KM
2014-11-02,Coursed'OkaRace,5KM
2014-11-16,IronmanArizona,OVERALLRESULTS
2015-01-24,VertleRaid-TraildelaNuitPolaire,15KM
2015-01-24,VertleRaid-TraildelaNuitPolaire,10KM
2015-01-31,WinterludeTriathlon,WINTERLUDETRIATHLON
2015-02-07,QuébecITUTriathlonHiver,TRIATHLOND'HIVER-GROUPESD'ÂGES
2015-02-07,QuébecITUTriathlonHiver,PATIN-MARATHON25KM
2015-02-08,CourseMECLongueuil#1,5KM
2015-02-08,CourseMECLongueuil#1,10KM
2015-02-14,GatineauLoppet,15KMCLASSIQUE
2015-02-14,GatineauLoppet,51KMCLASSIQUE
2015-02-15,DemiMarathonHypothermique,DEMIMARATHON
2015-02-15,DéfiHivernalIleBizard,10KM
2015-02-15,DéfiHivernalIleBizard,5KM
2015-02-15,GatineauLoppet,22.5KMSTYLELIBRE
2015-02-15,GatineauLoppet,42KMSTYLELIBRE
2015-02-15,WintermanMarathonandMarathonRelays,HALFMARATHON
2015-02-15,WintermanMarathonandMarathonRelays,MARATHON
2015-02-16,Pentathlondesneiges,DÉFICOURTEDISTANCEMERRELL-SOLO
2015-02-22,Demi-marathondesglaces,DEMI-MARATHON
2015-02-22,Demi-marathondesglaces,10KM
2015-02-22,Demi-marathondesglaces,5KM
2015-02-22,LoppetVikingdeMorin-Heights,JANNORDSTROM10KMCLASSIQUE
2015-02-22,LoppetVikingdeMorin-Heights,SMITH-JOHANNSEN33KMCLASSIQUE
2015-02-22,LoppetVikingdeMorin-Heights,JACKWAHLBERG20KMCLASSIQUE
2015-02-22,YMCAHalfMarathon,HALF-MARATHON
2015-02-28,OkaSkiMarathon,42KMSTYLELIBRE
2015-03-14,TourduMontValinSki,38KMSTYLELIBRE
2015-03-14,TourduMontValinSki,20KMSTYLELIBRE
2015-03-15,AchillesSt.Patrick'sDay5K,5KM
2015-03-15,Ironman70.3Monterrey,INDIVIDUALRESULTS
2015-03-15,Letourdel'horloge,8KM
2015-03-15,Letourdel'horloge,5KM
2015-03-29,AroundtheBay30KRoadRace,30KM
2015-03-29,AroundtheBay30KRoadRace,30KMOMACHAMPIONSHIPS
2015-03-29,CourseetmarchepopulairesdeLaSalle,5KM
2015-03-29,CourseetmarchepopulairesdeLaSalle,10KM
2015-04-04,CourseMECQuébec#1-LEDÉFIDESCOCOS,10KM
2015-04-04,CourseMECQuébec#1-LEDÉFIDESCOCOS,5KM
2015-04-04,CourseMECQuébec#1-LEDÉFIDESCOCOS,15KM
2015-04-04,Harry'sSpringRunOff,8KM
2015-04-12,CourseMECMontréal#2,10KM
2015-04-12,CourseSaint-Laurent,10KM
2015-04-12,CourseSaint-Laurent,5KM
2015-04-12,RunforReach,VITTORIATRATTORIAHALFMARATHON
2015-04-19,CourseMECLongueuil#2,10KM
2015-04-19,CourseMECLongueuil#2,15KM
2015-04-19,CourseMECLongueuil#2,5KM
2015-04-19,TorontoYongeStreet10k,10KM
2015-04-19,VancouverSunRun,10KM
2015-04-25,Demi-MarathondesÉrables,DEMI-MARATHON
2015-04-25,Demi-MarathondesÉrables,30KM
2015-04-25,Demi-MarathondesÉrables,10KM
2015-04-25,Demi-MarathondesÉrables,15KM
2015-04-25,Demi-MarathondesÉrables,5KM
2015-04-26,BanqueScotia21KdeMontreal,5KM
2015-04-26,BanqueScotia21KdeMontreal,DEMIMARATHON
2015-04-26,CourseduprintempsduCégepdeTrois-Rivières,10KM
2015-04-26,Demi-MarathondesGuépards,21.1KM
2015-04-26,Demi-MarathondesGuépards,5KM
2015-04-26,DÉFISANTÉDEMORTAGNE,5KM
2015-04-26,KRRALimestoneRaceWeekend,HALFMARATHON
2015-05-02,DiefenbookerClassic,10KM
2015-05-02,WakefieldCoveredBridgeRun,10KM
2015-05-02,WakefieldCoveredBridgeRun,21.1KMTRAILRUN
2015-05-03,BMOVancouverMarathon,MARATHON
2015-05-03,BMOVancouverMarathon,HALFMARATHON
2015-05-03,COURSEPRINTANIEREPARCNATIONALD'OKA,21KM
2015-05-03,Demi-marathoninternationalOasisdeLévis,DEMI-MARATHON
2015-05-03,Demi-marathoninternationalOasisdeLévis,10KMOASIS
2015-05-03,DéficourseetmarcheDesjardinsSainteThérèse,10KM
2015-05-03,DéficourseetmarcheDesjardinsSainteThérèse,5KM
2015-05-03,GoodlifeFitnessTorontoMarathon,MARATHON
2015-05-03,GoodlifeFitnessTorontoMarathon,HALFMARATHON
2015-05-03,MississaugaMarathonRaces,AMJCAMPBELLFULLMARATHON
2015-05-03,MississaugaMarathonRaces,RECHARGEWITHMILKHALFMARATHONRUN
2015-05-09,BonjourPrintemps,10KM
2015-05-09,BonjourPrintemps,5KM
2015-05-09,BonjourPrintemps,DEMIMARATHON
2015-05-09,COURIRANOTRESANTÉFONDATIONSAINT-JEROME,10KM
2015-05-09,COURIRANOTRESANTÉFONDATIONSAINT-JEROME,DEMIMARATHON
2015-05-09,COURIRANOTRESANTÉFONDATIONSAINT-JEROME,5KMCOURSEETMARCHE
2015-05-09,ChallengeIRCM,10KM
2015-05-09,ChallengeIRCM,5KMCOURSE
2015-05-09,Coursaprèsmoi,10KM
2015-05-09,Courstonparcours,10KM
2015-05-10,AurythmedenosfouléesChâteauguay,DEMI-MARATHON
2015-05-10,AurythmedenosfouléesChâteauguay,5KM
2015-05-10,AurythmedenosfouléesChâteauguay,10KM
2015-05-10,CourseMECMontréal#3,21.1KM
2015-05-10,CourseMECMontréal#3,15KM
2015-05-10,CourseMECMontréal#3,10KM
2015-05-10,CourseMECMontréal#3,5KM
2015-05-10,DÉFIGÉRARD-CÔTÉ,10KM
2015-05-10,DÉFIGÉRARD-CÔTÉ,15KM
2015-05-10,DÉFIGÉRARD-CÔTÉ,5KMCOURSE/MARCHE
2015-05-10,SportingLife10KOttawa,10KM
2015-05-10,SportingLife10KToronto,10KM
2015-05-16,MemorialHermannIRONMANNorthAmericanChampionshipTexas,INDIVIDUAL
2015-05-16,OttawaEarlyBirdTriathlon,SPRINTTRIATHLON
2015-05-16,OttawaEarlyBirdTriathlon,SUPERSPRINTTRIATHLON
2015-05-17,CourseMECLongueuil#3,5KM
2015-05-17,Deschenes-toi,10KMPHYSIOSANTE
2015-05-17,Deschenes-toi,5KMPNEUPATRY
